country_id,month_id,country,gwcode,isoab,year,month,surrogate_mean_dem_ln,surrogate_mean_imr,surrogate_mean_pop_ln,surrogate_mean_imr_ln,surrogate_mean_pop,main_mean,main_dich,surrogate_mean_dem,surrogate_mean_nch_ln,surrogate_mean_ch,main_mean_ln,surrogate_mean_ch_ln,surrogate_mean_nch
154,580,Botswana,571,BWA,2028,4,0.3836,1.8472,0.2031,1.0464,0.2253,0.0225,0.0091,0.4675,0.2704,0.1947,0.0222,0.1779,0.3104
155,580,Burundi,516,BDI,2028,4,1.145,1.3701,0.5356,0.8629,0.7084,1.9141,0.0409,2.1425,1.2934,0.1947,1.0696,0.1779,2.6451
156,580,Rwanda,517,RWA,2028,4,1.26,1.3071,0.5413,0.836,0.7182,1.2291,0.0279,2.5255,1.6274,0.1947,0.8016,0.1779,4.0905
157,580,Zambia,551,ZMB,2028,4,0.6436,1.3321,0.7284,0.8468,1.0718,0.3498,0.0136,0.9032,2.1288,0.1947,0.2999,0.1779,7.4045
158,580,Zimbabwe,552,ZWE,2028,4,1.42,2.0437,0.6057,1.1131,0.8325,0.2631,0.0124,3.1371,1.0388,0.1947,0.2336,0.1779,1.8257
159,580,Comoros,581,COM,2028,4,1.3375,1.6574,0.1527,0.9774,0.165,0.0421,0.0094,2.8097,0.1284,0.1947,0.0412,0.1779,0.137
160,580,Lesotho,570,LSO,2028,4,0.3158,3.6108,0.1976,1.5284,0.2184,0.0249,0.0091,0.3714,0.2703,0.1947,0.0246,0.1779,0.3103
161,580,Malawi,553,MWI,2028,4,0.3752,1.2402,0.7371,0.8065,1.0899,0.1983,0.0114,0.4554,0.5323,0.1947,0.1809,0.1779,0.7028
162,580,Mozambique,541,MOZ,2028,4,1.4114,2.4815,1.0491,1.2475,1.8552,18.5963,0.4199,3.1016,0.4532,4.6638,2.9753,1.7341,0.5733
163,580,South Africa,560,ZAF,2028,4,0.1899,0.9642,1.6148,0.6751,4.027,1.9089,0.0408,0.2092,0.3315,0.1947,1.0678,0.1779,0.393
164,580,Swaziland,572,SWZ,2028,4,1.2954,2.3007,0.1642,1.1941,0.1785,0.2241,0.0118,2.6525,1.0386,0.1947,0.2022,0.1779,1.8253
165,580,Angola,540,AGO,2028,4,1.417,1.8551,1.1212,1.0491,2.0686,3.3775,0.0722,3.1249,0.3664,17.4102,1.4765,2.9129,0.4426
166,580,Congo,484,COG,2028,4,1.3703,1.1356,0.3167,0.7587,0.3726,0.2897,0.0127,2.9365,2.4707,0.1947,0.2544,0.1779,10.8308
167,580,"Congo, DRC",490,COD,2028,4,1.4047,2.3946,2.1395,1.2222,7.4956,153.7098,0.9357,3.0744,2.3791,14.8048,5.0416,2.7603,9.7953
168,580,Fiji,950,FJI,2028,4,0.5634,0.934,0.1546,0.6596,0.1672,0.0146,0.009,0.7567,0.1284,0.1947,0.0145,0.1779,0.137
169,580,Gabon,481,GAB,2028,4,1.4201,1.0746,0.2037,0.7298,0.2259,0.0504,0.0095,3.1375,0.3663,0.1947,0.0491,0.1779,0.4424
170,580,Namibia,565,NAM,2028,4,0.3173,1.8631,0.2185,1.0519,0.2442,0.0584,0.0096,0.3734,0.8936,0.1947,0.0568,0.1779,1.4439
171,580,New Zealand,920,NZL,2028,4,0.0363,0.2181,0.2875,0.1973,0.333,0.0117,0.009,0.037,0.1284,0.1947,0.0116,0.1779,0.137
172,580,Madagascar,580,MDG,2028,4,1.306,2.3662,0.9882,1.2138,1.6864,0.2846,0.0127,2.6915,0.1284,0.1947,0.2504,0.1779,0.137
173,580,Mauritius,590,MUS,2028,4,0.7378,0.5008,0.1647,0.406,0.1791,0.0251,0.0091,1.0914,0.1284,0.1947,0.0248,0.1779,0.137
174,580,Seychelles,591,SYC,2028,4,0.1842,0.4869,0.1297,0.3967,0.1385,0.0139,0.009,0.2023,0.1284,0.1947,0.0138,0.1779,0.137
176,580,Timor Leste,860,TLS,2028,4,0.2741,1.6721,0.1691,0.9829,0.1842,0.0171,0.009,0.3153,0.3313,0.1947,0.017,0.1779,0.3928
177,580,Australia,900,AUS,2028,4,0.037,0.1961,0.8754,0.179,1.3998,0.0189,0.0091,0.0377,0.1284,0.1947,0.0188,0.1779,0.137
178,580,Nauru,971,NRU,2028,4,0.2753,0.3342,0.1264,0.2883,0.1347,0.0139,0.009,0.3169,0.1284,0.1947,0.0138,0.1779,0.137
179,580,Papua New Guinea,910,PNG,2028,4,0.6743,1.4023,0.4389,0.8764,0.551,0.2931,0.0128,0.9627,0.3313,0.1947,0.257,0.1779,0.3928
180,580,Solomon Is.,940,SLB,2028,4,0.3115,0.6117,0.1512,0.4773,0.1633,0.0132,0.009,0.3654,0.1284,0.1947,0.0132,0.1779,0.137
181,580,Tuvalu,973,TUV,2028,4,0.2753,0.6353,0.1263,0.4918,0.1346,0.0143,0.009,0.3169,0.1284,0.1947,0.0142,0.1779,0.137
182,580,Vanuatu,935,VUT,2028,4,0.1595,0.5256,0.1361,0.4224,0.1458,0.0121,0.009,0.1729,0.1284,0.1947,0.0121,0.1779,0.137
183,580,Canada,20,CAN,2028,4,0.0971,0.2282,1.1941,0.2055,2.3005,0.0533,0.0095,0.102,0.1284,0.1947,0.0519,0.1779,0.137
184,580,Germany,260,DEU,2028,4,0.0495,0.1961,1.8896,0.179,5.6167,0.0504,0.0095,0.0508,0.1284,0.1947,0.0492,0.1779,0.137
198,580,Taiwan,713,TWN,2028,4,0.1451,0.1256,0.126,0.1183,0.1343,0.0149,0.009,0.1562,0.1284,0.1947,0.0148,0.1779,0.137
199,580,China,710,CHN,2028,4,0.7993,0.2307,1.2992,0.2076,2.6663,0.5579,0.0167,1.2239,0.9731,0.1947,0.4433,0.1779,1.6462
205,580,Malaysia,820,MYS,2028,4,0.7622,0.2916,1.0699,0.2559,1.9151,0.127,0.0105,1.143,1.1136,0.1947,0.1196,0.1779,2.0452
206,580,Singapore,830,SGP,2028,4,0.8407,0.1632,0.308,0.1512,0.3608,0.0125,0.009,1.318,0.1246,0.1947,0.0124,0.1779,0.1327
209,580,Indonesia,850,IDN,2028,4,0.9117,0.6313,1.3891,0.4894,3.0111,6.1357,0.1386,1.4887,0.1245,5.6215,1.9651,1.8903,0.1326
213,580,Libya,620,LBY,2028,4,1.3338,0.5886,0.3473,0.4628,0.4153,6.2254,0.1408,2.7953,2.4681,0.1947,1.9776,0.1779,10.7998
214,580,Chad,483,TCD,2028,4,0.9926,4.055,0.7022,1.6204,1.0182,7.123,0.1632,1.6983,2.0031,7.2046,2.0947,2.1047,6.4117
218,580,Israel,666,ISR,2028,4,0.2162,0.1865,0.4219,0.171,0.5248,34.8042,0.6379,0.2414,1.5719,1095.3786,3.5781,6.9998,3.8157
220,580,Syria,652,SYR,2028,4,0.9926,0.7132,0.8132,0.5384,1.2551,750.8796,0.9927,1.6983,2.459,1089.9829,6.6226,6.9948,10.6928
222,580,Egypt,651,EGY,2028,4,1.3981,0.5962,2.1882,0.4676,7.9194,3.0586,0.0651,3.0474,2.0074,4.6638,1.4008,1.7341,6.4439
223,580,India,750,IND,2028,4,1.056,0.9693,-0.6207,0.6777,-0.4624,161.3947,0.9398,1.875,1.2355,20.0508,5.09,3.0469,2.4402
231,580,Montenegro,341,MNE,2028,4,0.3836,0.1724,0.1452,0.1591,0.1563,0.0193,0.0091,0.4675,0.127,0.1947,0.0191,0.1779,0.1355
232,580,Kosovo,347,XKX,2028,4,0.2753,0.1256,0.126,0.1183,0.1343,0.0394,0.0093,0.3169,0.1273,0.1947,0.0387,0.1779,0.1357
233,580,Serbia,340,SRB,2028,4,1.309,0.2307,0.3242,0.2076,0.3829,0.0173,0.009,2.7023,0.1273,0.1947,0.0172,0.1779,0.1358
234,580,United States,2,USA,2028,4,0.0928,0.2565,0.7339,0.2284,1.0832,0.1555,0.0109,0.0972,0.3313,0.1947,0.1446,0.1779,0.3928
235,580,Uganda,500,UGA,2028,4,1.3595,1.1356,1.369,0.7587,2.9313,1.0688,0.0251,2.8944,2.5325,0.1947,0.727,0.1779,11.5846
237,580,Kenya,501,KEN,2028,4,0.5039,1.5855,1.4869,0.9499,3.4236,16.4767,0.3792,0.6552,2.4771,25.9721,2.8609,3.2948,10.9064
242,580,Tanzania,510,TZA,2028,4,0.7378,1.2703,1.6859,0.8199,4.3972,0.493,0.0157,1.0914,2.438,0.1947,0.4008,0.1779,10.4498
243,580,Morocco,600,MAR,2028,4,1.2223,0.5734,1.1255,0.4533,2.0817,0.801,0.0206,2.3949,0.2134,0.1947,0.5884,0.1779,0.2379
244,580,Mauritania,435,MRT,2028,4,1.4076,1.3384,0.2825,0.8494,0.3264,0.392,0.0142,3.086,1.3232,0.1947,0.3308,0.1779,2.7553
245,580,Sudan,625,SDN,2028,4,0.8229,1.9273,1.3772,1.0741,2.9639,144.5088,0.9303,1.2771,2.3775,263.9739,4.9802,5.5796,9.778
246,580,South Sudan,626,SSD,2028,4,1.145,6.3556,0.4773,1.9955,0.6118,13.613,0.3188,2.1425,2.2256,0.1947,2.6819,0.1779,8.259
1,581,Guyana,110,GUY,2028,5,0.9534,0.9552,0.1536,0.6705,0.166,0.0332,0.0093,1.5945,0.3359,0.1931,0.0327,0.1766,0.3993
2,581,Suriname,115,SUR,2028,5,0.2055,0.574,0.1475,0.4536,0.1589,0.022,0.0091,0.2281,0.3359,0.1931,0.0218,0.1766,0.3992
3,581,Trinidad and Tobago,52,TTO,2028,5,0.2138,0.6534,0.1702,0.5028,0.1855,0.0321,0.0093,0.2384,0.1259,0.1931,0.0316,0.1766,0.1341
4,581,Venezuela,101,VEN,2028,5,0.9614,0.8427,0.9125,0.6112,1.4904,0.6192,0.0177,1.6153,1.1471,0.1931,0.4819,0.1766,2.1491
5,581,Samoa,990,WSM,2028,5,0.2928,0.4854,0.1345,0.3957,0.144,0.0123,0.009,0.3402,0.1259,0.1931,0.0122,0.1766,0.1341
6,581,Tonga,972,TON,2028,5,0.2928,0.3282,0.131,0.2838,0.1399,0.0123,0.009,0.3402,0.1259,0.1931,0.0123,0.1766,0.1341
7,581,Argentina,160,ARG,2028,5,0.2803,0.3343,1.2946,0.2884,2.6494,0.0303,0.0092,0.3235,0.3359,0.1931,0.0299,0.1766,0.3992
8,581,Bolivia,145,BOL,2028,5,0.9574,0.7736,0.4955,0.573,0.6413,0.0938,0.0101,1.605,0.737,0.1931,0.0897,0.1766,1.0896
9,581,Brazil,140,BRA,2028,5,0.129,0.4748,2.0783,0.3885,6.9907,7.5423,0.172,0.1377,0.737,2.1329,2.145,1.142,1.0896
10,581,Chile,155,CHL,2028,5,0.0455,0.2756,0.6949,0.2434,1.0036,0.0526,0.0095,0.0465,0.1346,0.1931,0.0513,0.1766,0.1441
11,581,Ecuador,130,ECU,2028,5,0.4725,0.4268,0.6519,0.3554,0.9192,1.4179,0.0313,0.6039,0.737,0.1931,0.8829,0.1766,1.0896
12,581,Paraguay,150,PRY,2028,5,0.6633,0.5701,0.3379,0.4512,0.4019,0.0442,0.0094,0.9411,0.3359,0.1931,0.0433,0.1766,0.3992
13,581,Peru,135,PER,2028,5,0.3658,0.5105,1.0487,0.4124,1.8539,1.3552,0.0302,0.4417,2.0172,0.1931,0.8566,0.1766,6.5172
14,581,Uruguay,165,URY,2028,5,0.0634,0.256,0.232,0.2279,0.2611,0.0164,0.0091,0.0654,0.3359,0.1931,0.0162,0.1766,0.3992
16,581,Guatemala,90,GTM,2028,5,0.4149,0.6824,0.6591,0.5202,0.933,0.2499,0.0122,0.5142,0.3359,0.1931,0.223,0.1766,0.3993
17,581,Mexico,70,MEX,2028,5,1.2004,0.4168,2.2627,0.3484,8.609,10.2364,0.2376,2.3216,0.1258,8.9275,2.4192,2.2953,0.134
18,581,Barbados,53,BRB,2028,5,0.1755,0.3683,0.1365,0.3136,0.1463,0.0105,0.009,0.1918,0.1259,0.1931,0.0105,0.1766,0.1341
19,581,Dominica,54,DMA,2028,5,0.2928,1.5029,0.1298,0.9174,0.1386,0.0177,0.0091,0.3402,0.1259,0.1931,0.0176,0.1766,0.1341
20,581,Grenada,55,GRD,2028,5,0.2928,0.633,0.1314,0.4904,0.1404,0.0171,0.0091,0.3402,0.1259,0.1931,0.017,0.1766,0.1341
21,581,St. Lucia,56,LCA,2028,5,0.2928,0.5399,0.1333,0.4317,0.1426,0.0132,0.009,0.3402,0.1259,0.1931,0.0131,0.1766,0.1341
22,581,St. Vincent and the Grenadines,57,VCT,2028,5,0.2928,0.3874,0.1309,0.3274,0.1398,0.0124,0.009,0.3402,0.1259,0.1931,0.0124,0.1766,0.1341
23,581,Dominican Republic,42,DOM,2028,5,0.4616,1.2064,0.4677,0.7914,0.5963,0.2346,0.012,0.5867,0.3359,0.1931,0.2108,0.1766,0.3992
24,581,Haiti,41,HTI,2028,5,1.2091,2.0465,0.4774,1.114,0.612,17.9232,0.4026,2.3506,0.1259,17.0051,2.9404,2.8907,0.1341
25,581,Jamaica,51,JAM,2028,5,0.1609,0.6993,0.2153,0.5302,0.2403,0.0812,0.0099,0.1746,0.1259,0.1931,0.078,0.1766,0.1341
26,581,Bahamas,31,BHS,2028,5,0.2928,0.4369,0.1402,0.3625,0.1505,0.0132,0.009,0.3402,0.1259,0.1931,0.0131,0.1766,0.1341
27,581,Belize,80,BLZ,2028,5,0.2928,0.4168,0.1407,0.3484,0.1511,0.0461,0.0094,0.3402,0.336,0.1931,0.045,0.1766,0.3993
28,581,Colombia,100,COL,2028,5,0.276,0.4201,1.4333,0.3507,3.1926,25.5922,0.5265,0.3178,1.6308,14.4883,3.2806,2.7401,4.1081
29,581,Costa Rica,94,CRI,2028,5,0.0302,0.3651,0.2845,0.3113,0.3291,0.0297,0.0092,0.0307,0.1259,0.1931,0.0293,0.1766,0.1341
30,581,Cuba,40,CUB,2028,5,1.0199,0.287,0.455,0.2523,0.5762,0.0271,0.0092,1.7729,0.1259,0.1931,0.0267,0.1766,0.1341
31,581,El Salvador,92,SLV,2028,5,1.2839,0.3651,0.3204,0.3113,0.3777,0.1222,0.0104,2.6109,0.1259,0.1931,0.1153,0.1766,0.1341
32,581,Honduras,91,HND,2028,5,0.6858,0.5033,0.4506,0.4076,0.5693,0.1007,0.0102,0.9854,0.1259,0.1931,0.0959,0.1766,0.1341
33,581,Nicaragua,93,NIC,2028,5,0.5946,0.4003,0.3375,0.3367,0.4014,0.091,0.01,0.8123,0.1259,0.1931,0.0871,0.1766,0.1341
34,581,Panama,95,PAN,2028,5,0.2498,0.4102,0.2661,0.3437,0.3048,0.0231,0.0091,0.2838,0.3359,0.1931,0.0228,0.1766,0.3992
35,581,Antigua and Barbuda,58,ATG,2028,5,0.2928,0.3074,0.1306,0.268,0.1396,0.0176,0.0091,0.3402,0.1259,0.1931,0.0175,0.1766,0.1341
36,581,St. Kitts and Nevis,60,KNA,2028,5,0.2928,0.5399,0.1292,0.4317,0.1379,0.0177,0.0091,0.3402,0.1259,0.1931,0.0175,0.1766,0.1341
37,581,Iceland,395,ISL,2028,5,0.0742,0.1624,0.1403,0.1505,0.1506,0.0116,0.009,0.077,0.1259,0.1931,0.0115,0.1766,0.1341
38,581,Ireland,205,IRL,2028,5,0.0149,0.2,0.292,0.1823,0.339,0.0385,0.0093,0.015,0.1258,0.1931,0.0378,0.1766,0.1341
39,581,United Kingdom,200,GBR,2028,5,0.082,0.2156,1.7066,0.1952,4.5104,0.0843,0.0099,0.0855,0.1259,0.1931,0.0809,0.1766,0.1341
40,581,Cape Verde,402,CPV,2028,5,0.1951,0.4234,0.1441,0.3531,0.155,0.0137,0.009,0.2155,0.1259,0.1931,0.0136,0.1766,0.1341
41,581,Cote d'Ivoire,437,CIV,2028,5,1.2004,2.624,0.9961,1.2876,1.7077,0.1856,0.0113,2.3216,1.1479,0.1931,0.1702,0.1766,2.1514
42,581,Ghana,452,GHA,2028,5,0.2658,1.1947,1.0535,0.786,1.8675,0.27,0.0125,0.3044,1.1541,0.1931,0.239,0.1766,2.171
43,581,Liberia,450,LBR,2028,5,0.6053,3.2741,0.2989,1.4526,0.3484,0.0397,0.0094,0.8317,0.1238,0.1931,0.039,0.1766,0.1318
45,581,Portugal,235,PRT,2028,5,0.0832,0.1797,0.4471,0.1653,0.5638,0.015,0.009,0.0867,0.1258,0.1931,0.0148,0.1766,0.1341
46,581,Spain,230,ESP,2028,5,0.0901,0.1797,1.356,0.1653,2.8807,0.0354,0.0093,0.0942,0.1259,0.1931,0.0348,0.1766,0.1341
47,581,Burkina Faso,439,BFA,2028,5,1.4051,2.4485,0.7924,1.2379,1.2087,145.8173,0.929,3.0758,2.5293,176.3486,4.9892,5.1781,11.5453
48,581,Guinea,438,GIN,2028,5,1.1824,4.4386,0.5605,1.6935,0.7515,0.1917,0.0114,2.262,0.3494,0.1931,0.1754,0.1766,0.4182
49,581,Guinea-Bissau,404,GNB,2028,5,1.4226,2.2906,0.1958,1.1911,0.2163,0.0534,0.0095,3.1479,0.1222,0.1931,0.052,0.1766,0.13
50,581,Mali,432,MLI,2028,5,1.4221,3.8976,0.8158,1.5888,1.2611,192.0551,0.9508,3.146,1.8749,89.7477,5.263,4.5081,5.5205
52,581,Senegal,433,SEN,2028,5,0.4313,1.3149,0.6616,0.8394,0.938,0.2272,0.0119,0.5392,0.6649,0.1931,0.2047,0.1766,0.9444
53,581,Sierra Leone,451,SLE,2028,5,0.8194,3.7153,0.3879,1.5508,0.4739,0.0238,0.0092,1.269,0.1257,0.1931,0.0235,0.1766,0.1339
54,581,The Gambia,420,GMB,2028,5,0.3416,1.5508,0.2129,0.9364,0.2373,0.0297,0.0092,0.4072,0.1223,0.1931,0.0293,0.1766,0.1301
55,581,Djibouti,522,DJI,2028,5,1.3893,2.4107,0.164,1.2269,0.1782,0.1136,0.0103,3.0122,1.1887,0.1931,0.1076,0.1766,2.2827
56,581,Eritrea,531,ERI,2028,5,0.4429,1.0438,0.2365,0.7148,0.2668,0.2579,0.0123,0.5572,1.1497,0.1931,0.2294,0.1766,2.1573
57,581,Ethiopia,530,ETH,2028,5,1.3124,1.686,2.2668,0.988,8.6485,115.5268,0.904,2.7152,2.5316,119.8407,4.7581,4.7945,11.5741
58,581,Mongolia,712,MNG,2028,5,0.6595,0.4369,0.2362,0.3625,0.2664,0.0466,0.0094,0.9339,0.3533,0.1931,0.0455,0.1766,0.4238
60,581,Iraq,645,IRQ,2028,5,1.2776,0.81,1.3015,0.5933,2.6748,33.4047,0.6185,2.5881,2.4466,5.8933,3.5382,1.9305,10.5488
62,581,Jordan,663,JOR,2028,5,1.1158,0.4643,0.4712,0.3814,0.602,0.446,0.015,2.052,2.5082,0.1931,0.3688,0.1766,11.2832
63,581,Kazakhstan,705,KAZ,2028,5,1.4123,0.3162,0.7166,0.2748,1.0474,0.1222,0.0104,3.1053,0.6318,0.1931,0.1153,0.1766,0.881
64,581,Norway,385,NOR,2028,5,0.0114,0.1624,0.2977,0.1505,0.3467,0.0146,0.009,0.0115,0.3359,0.1931,0.0145,0.1766,0.3992
65,581,Russia,365,RUS,2028,5,1.0292,0.2077,2.2945,0.1887,8.9199,29.3309,0.5742,1.7988,0.7639,38.3436,3.4122,3.6723,1.1467
66,581,Sweden,380,SWE,2028,5,0.0098,0.1649,0.4433,0.1526,0.5579,0.0256,0.0092,0.0098,0.1259,0.1931,0.0253,0.1766,0.1341
67,581,Algeria,615,DZA,2028,5,1.3767,0.7602,1.3169,0.5654,2.7319,1.4848,0.0326,2.962,2.569,0.1931,0.9102,0.1766,12.0531
69,581,Cameroon,471,CMR,2028,5,1.4184,2.1229,0.9297,1.1387,1.5338,38.9391,0.6683,3.1304,1.9792,11.4298,3.6874,2.5201,6.2367
70,581,Central African Republic,482,CAF,2028,5,1.3211,4.2811,0.2905,1.6641,0.3371,7.3389,0.167,2.7476,2.5196,0.1931,2.1209,0.1766,11.4231
73,581,Tunisia,616,TUN,2028,5,1.1754,0.4102,0.4917,0.3437,0.635,0.4414,0.015,2.2393,0.5297,0.1931,0.3656,0.1766,0.6985
74,581,Benin,434,BEN,2028,5,0.8964,2.6041,0.5524,1.2821,0.7375,3.5502,0.0757,1.4508,2.5278,0.1931,1.5152,0.1766,11.5257
76,581,Equatorial Guinea,411,GNQ,2028,5,0.9614,2.8824,0.1863,1.3565,0.2048,0.0436,0.0094,1.6153,0.3359,0.1931,0.0427,0.1766,0.3992
77,581,Kiribati,970,KIR,2028,5,0.2928,1.9967,0.1319,1.0975,0.141,0.0162,0.0091,0.3402,0.1259,0.1931,0.016,0.1766,0.1341
78,581,Niger,436,NER,2028,5,1.3983,5.351,0.8791,1.8486,1.4087,49.8614,0.741,3.0482,1.9212,32.8688,3.9291,3.5225,5.8294
79,581,Nigeria,475,NGA,2028,5,0.9534,4.2388,1.909,1.6561,5.746,353.8707,0.9786,1.5945,2.4943,246.0499,5.8718,5.5096,11.1129
80,581,Sao Tome and Principe,403,STP,2028,5,0.2677,0.3714,0.1351,0.3159,0.1446,0.0127,0.009,0.307,0.1259,0.1931,0.0126,0.1766,0.1341
81,581,Togo,461,TGO,2028,5,1.4084,1.7007,0.4131,0.9935,0.5115,2.1781,0.0461,3.0896,1.1471,0.1931,1.1563,0.1766,2.1491
82,581,Albania,339,ALB,2028,5,0.6338,0.3373,0.2115,0.2907,0.2355,0.0238,0.0092,0.8849,0.1248,0.1931,0.0235,0.1766,0.1329
83,581,Bosnia and Herzegovina,346,BIH,2028,5,0.8436,0.2505,0.2252,0.2235,0.2526,0.0237,0.0092,1.3247,0.1249,0.1931,0.0235,0.1766,0.133
84,581,Croatia,344,HRV,2028,5,0.2204,0.2129,0.2465,0.193,0.2795,0.0283,0.0092,0.2465,0.1249,0.1931,0.0279,0.1766,0.133
85,581,Italy,325,ITA,2028,5,0.1372,0.1722,1.5421,0.1589,3.6743,0.0212,0.0091,0.147,0.1259,0.1931,0.021,0.1766,0.1341
86,581,Macedonia,343,MKD,2028,5,0.7164,0.1847,0.1833,0.1695,0.2011,0.0186,0.0091,1.0471,0.1246,0.1931,0.0184,0.1766,0.1326
87,581,Malta,338,MLT,2028,5,0.2055,0.2369,0.1456,0.2126,0.1567,0.0115,0.009,0.2281,0.1259,0.1931,0.0114,0.1766,0.1341
89,581,Bulgaria,355,BGR,2028,5,0.34,0.2423,0.3236,0.2169,0.382,0.0238,0.0092,0.405,0.2075,0.1931,0.0236,0.1766,0.2306
90,581,Cyprus,352,CYP,2028,5,0.1934,0.1872,0.1699,0.1716,0.1852,0.0114,0.009,0.2133,0.1259,0.1931,0.0113,0.1766,0.1341
92,581,Georgia,372,GEO,2028,5,0.9005,0.3282,0.2407,0.2838,0.2721,0.065,0.0097,1.4608,1.8508,0.1931,0.063,0.1766,5.3649
93,581,Greece,350,GRC,2028,5,0.2571,0.1948,0.4382,0.178,0.5499,0.0172,0.0091,0.2932,0.2065,0.1931,0.017,0.1766,0.2294
94,581,Lebanon,660,LBN,2028,5,1.3393,0.6051,0.3046,0.4732,0.3561,10.2805,0.2387,2.8163,1.1471,25.3195,2.4231,3.2703,2.1491
96,581,Turkey,640,TUR,2028,5,1.3794,0.362,1.9236,0.309,5.8458,6.0213,0.1345,2.9727,2.532,0.1931,1.9489,0.1766,11.5783
97,581,Austria,305,AUT,2028,5,0.0709,0.1797,0.4034,0.1653,0.4969,0.0268,0.0092,0.0735,0.1259,0.1931,0.0264,0.1766,0.1341
98,581,Czech Republic,316,CZE,2028,5,0.0219,0.1673,0.4522,0.1547,0.5718,0.0361,0.0093,0.0222,0.1259,0.1931,0.0354,0.1766,0.1341
99,581,Denmark,390,DNK,2028,5,0.0135,0.1898,0.3097,0.1738,0.363,0.0127,0.009,0.0136,0.1259,0.1931,0.0126,0.1766,0.1341
100,581,Hungary,310,HUN,2028,5,0.9412,0.1948,0.4145,0.178,0.5136,0.1483,0.0108,1.5631,0.3374,0.1931,0.1383,0.1766,0.4014
101,581,Poland,290,POL,2028,5,0.2228,0.2077,1.1012,0.1887,2.0078,0.106,0.0102,0.2496,1.1472,0.1931,0.1007,0.1766,2.1493
102,581,Slovakia,317,SVK,2028,5,0.2498,0.245,0.2932,0.2191,0.3407,0.0216,0.0091,0.2838,0.3359,0.1931,0.0214,0.1766,0.3993
103,581,Slovenia,349,SVN,2028,5,0.2204,0.16,0.1935,0.1484,0.2135,0.0193,0.0091,0.2465,0.1259,0.1931,0.0191,0.1766,0.1341
104,581,Belgium,211,BEL,2028,5,0.0302,0.1898,0.4804,0.1738,0.6167,0.0193,0.0091,0.0307,0.1259,0.1931,0.0191,0.1766,0.1341
105,581,France,220,FRA,2028,5,0.035,0.2,1.6959,0.1823,4.4518,0.0361,0.0093,0.0356,0.1258,0.1931,0.0355,0.1766,0.1341
107,581,Luxembourg,212,LUX,2028,5,0.0493,0.1649,0.1488,0.1526,0.1605,0.0118,0.009,0.0505,0.1259,0.1931,0.0117,0.1766,0.1341
108,581,Netherlands,210,NLD,2028,5,0.072,0.2025,0.6481,0.1844,0.912,0.0191,0.0091,0.0746,0.1259,0.1931,0.019,0.1766,0.1341
109,581,Switzerland,225,CHE,2028,5,0.0093,0.2025,0.3993,0.1844,0.4907,0.0166,0.0091,0.0094,0.1259,0.1931,0.0164,0.1766,0.1341
110,581,Belarus,370,BLR,2028,5,0.8181,0.1624,0.4021,0.1505,0.495,0.1134,0.0103,1.2662,1.1471,0.1931,0.1074,0.1766,2.1492
111,581,Estonia,366,EST,2028,5,0.0088,0.1551,0.1703,0.1442,0.1857,0.0132,0.009,0.0088,0.3359,0.1931,0.0132,0.1766,0.3992
112,581,Finland,375,FIN,2028,5,0.0326,0.16,0.2996,0.1484,0.3493,0.0181,0.0091,0.0331,0.3359,0.1931,0.0179,0.1766,0.3992
113,581,Latvia,367,LVA,2028,5,0.0676,0.1772,0.1854,0.1631,0.2037,0.0254,0.0092,0.07,0.3359,0.1931,0.0251,0.1766,0.3993
114,581,Lithuania,368,LTU,2028,5,0.1029,0.1847,0.2168,0.1695,0.2421,0.0153,0.009,0.1084,0.3359,0.1931,0.0152,0.1766,0.3993
115,581,Moldova,359,MDA,2028,5,0.3246,0.5105,0.2016,0.4124,0.2233,0.0156,0.009,0.3835,0.3359,0.1931,0.0155,0.1766,0.3992
116,581,Romania,360,ROU,2028,5,0.4752,0.2532,0.6766,0.2257,0.9673,0.0945,0.0101,0.6084,0.3374,0.1931,0.0903,0.1766,0.4013
117,581,Ukraine,369,UKR,2028,5,1.2616,0.3222,1.13,0.2793,2.0957,256.0111,0.9667,2.5311,0.336,443.9967,5.5491,6.0981,0.3993
118,581,Maldives,781,MDV,2028,5,0.5412,0.2423,0.1442,0.2169,0.1551,0.0148,0.009,0.7181,0.1259,0.1931,0.0147,0.1766,0.1341
119,581,Oman,698,OMN,2028,5,1.4184,0.3404,0.289,0.2929,0.3351,0.2324,0.0119,3.1304,1.0696,0.1931,0.209,0.1766,1.9142
120,581,Somalia,520,SOM,2028,5,1.3998,5.417,0.6751,1.8589,0.9641,586.7363,0.9894,3.0544,1.1497,127.4204,6.3763,4.8553,2.1573
121,581,Sri Lanka,780,LKA,2028,5,0.3791,0.2505,0.7508,0.2235,1.1187,0.0448,0.0094,0.4609,0.1259,0.1931,0.0439,0.1766,0.1341
122,581,Turkmenistan,701,TKM,2028,5,0.7817,1.3779,0.3545,0.8662,0.4254,0.1112,0.0103,1.1852,1.1507,0.1931,0.1054,0.1766,2.1604
123,581,Uzbekistan,704,UZB,2028,5,1.2026,0.4818,1.0969,0.3933,1.995,0.1906,0.0114,2.3288,1.4078,0.1931,0.1745,0.1766,3.0869
124,581,Yemen,678,YEM,2028,5,0.9408,1.6139,1.1888,0.9608,2.2831,626.8723,0.9903,1.5621,0.2885,29.1236,6.4423,3.4053,0.3344
